id,source,source_url,ui_link,title,summary,solicitation_number,organization_name,organization_code,full_parent_path_name,base_type,type,posted_date,response_date,jurisdiction,state,naics,psc,set_aside,place_of_performance,budget_low,budget_high,additional_info_link,description_url,resource_links,url_pdf,description_text
4ad22fcfc63046f0912721d1ee8569bc,sam,https://sam.gov/workspace/contract/opp/4ad22fcfc63046f0912721d1ee8569bc/view,https://sam.gov/workspace/contract/opp/4ad22fcfc63046f0912721d1ee8569bc/view,USNS GRASP AFFF Reels MIL STANDARD REQUIRED,,N3220526Q7112,MSCHQ NORFOLK,,DEPT OF DEFENSE.DEPT OF THE NAVY.MSC.MSC HQS.MSCHQ NORFOLK,Solicitation,Solicitation,2026-03-27,2026-04-07T10:00:00-04:00,,,332999,4210,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=4ad22fcfc63046f0912721d1ee8569bc,,,
4a96e24fbba440c68e2a7c66442b4823,sam,https://sam.gov/workspace/contract/opp/4a96e24fbba440c68e2a7c66442b4823/view,https://sam.gov/workspace/contract/opp/4a96e24fbba440c68e2a7c66442b4823/view,12AF - Secure / Electronic Door Access (Vindicator),,FA487726QA042,FA4877  355 CONS PK,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR COMBAT COMMAND.FA4877  355 CONS PK,Solicitation,Solicitation,2026-03-27,2026-04-06T13:00:00-06:00,,AZ,561621,6350,WOSBSS,AZ,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=4a96e24fbba440c68e2a7c66442b4823,,,
4a962a63d536421abe3570617fb3aea3,sam,https://sam.gov/workspace/contract/opp/4a962a63d536421abe3570617fb3aea3/view,https://sam.gov/workspace/contract/opp/4a962a63d536421abe3570617fb3aea3/view,"Cloud Hosting, System Administration, and Website Support and Development for the Institute of Education Sciences",,AP4050,CONTRACTS AND ACQUISTIONS MANAGEMEN,,"EDUCATION, DEPARTMENT OF.EDUCATION, DEPARTMENT OF.CONTRACTS AND ACQUISTIONS MANAGEMEN",Sources Sought,Sources Sought,2026-03-27,2026-04-07T12:00:00-04:00,,DC,518210,DB01,SBA,DC,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=4a962a63d536421abe3570617fb3aea3,,,
49be33b38db84487a1be5df77a72b095,sam,https://sam.gov/workspace/contract/opp/49be33b38db84487a1be5df77a72b095/view,https://sam.gov/workspace/contract/opp/49be33b38db84487a1be5df77a72b095/view,Advanced Propulsion Aquisition Contract (APAC) IDIQ,,FA862626RB002,FP2042  AFLCMC LPA,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.FP2042  AFLCMC LPA,Solicitation,Solicitation,2026-03-27,2026-04-13T15:00:00-04:00,,OH,336412,AC15,NONE,OH,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=49be33b38db84487a1be5df77a72b095,,,
48aa1ee75ec6434aa1ea6aeb61add4e5,sam,https://sam.gov/workspace/contract/opp/48aa1ee75ec6434aa1ea6aeb61add4e5/view,https://sam.gov/workspace/contract/opp/48aa1ee75ec6434aa1ea6aeb61add4e5/view,"Request for Information (RFI) for Coca Cola Cans and Bottles support for DLA Troop Support to military customers in Connecticut (New London), New York (Fort Drum), and Rhode Island (North Kingstown)",,SPE300-26-R-X012,DLA TROOP SUPPORT,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.TROOP SUPPORT SUBSISTENCE.DLA TROOP SUPPORT,Sources Sought,Sources Sought,2026-03-27,2026-04-03T15:00:00-04:00,,CT,312111,8960,NONE,CT,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=48aa1ee75ec6434aa1ea6aeb61add4e5,,,
48a04507e25e49379708a0cf9fb9ee1d,sam,https://sam.gov/workspace/contract/opp/48a04507e25e49379708a0cf9fb9ee1d/view,https://sam.gov/workspace/contract/opp/48a04507e25e49379708a0cf9fb9ee1d/view,A--Pre-Solicitation Notice,,75N94026R00006,NATIONAL INSTITUTES OF HEALTH NICHD,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.NATIONAL INSTITUTES OF HEALTH.NATIONAL INSTITUTES OF HEALTH NICHD",Sources Sought,Presolicitation,2026-03-27,,,,541714,AN12,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=48a04507e25e49379708a0cf9fb9ee1d,,,
471f6656377e40f19265cc4b806f6fb3,sam,https://sam.gov/workspace/contract/opp/471f6656377e40f19265cc4b806f6fb3/view,https://sam.gov/workspace/contract/opp/471f6656377e40f19265cc4b806f6fb3/view,CABLE ASSEMBLY,,N0010426QAA83,NAVSUP WEAPON SYSTEMS SUPPORT MECH,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,Solicitation,Solicitation,2026-03-27,2026-04-24T16:30:00-04:00,,,333998,99,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=471f6656377e40f19265cc4b806f6fb3,,,
45c1a59cf2d644ff8d9cd4422cd60525,sam,https://sam.gov/workspace/contract/opp/45c1a59cf2d644ff8d9cd4422cd60525/view,https://sam.gov/workspace/contract/opp/45c1a59cf2d644ff8d9cd4422cd60525/view,Diesel Engine Wire Harness Replacement on a Virginia-Class Submarine,,N3225326Q0018,PEARL HARBOR NAVAL SHIPYARD IMF,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA SHIPYARD.PEARL HARBOR NAVAL SHIPYARD IMF,Sources Sought,Sources Sought,2026-03-27,2026-03-30T09:00:00-10:00,,HI,336611,J020,,HI,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=45c1a59cf2d644ff8d9cd4422cd60525,,,
450321c22e074d7e9172e6c10df866dc,sam,https://sam.gov/workspace/contract/opp/450321c22e074d7e9172e6c10df866dc/view,https://sam.gov/workspace/contract/opp/450321c22e074d7e9172e6c10df866dc/view,J045--Heat Exchanger Bundle Replacement Upgrade,,36C26226Q0526,262-NETWORK CONTRACT OFFICE 22 (36C262),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.262-NETWORK CONTRACT OFFICE 22 (36C262)",Sources Sought,Presolicitation,2026-03-27,2026-03-30T10:00:00-06:00,,AZ,238220,J045,SDVOSBC,AZ,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=450321c22e074d7e9172e6c10df866dc,,,
44ca3f01291b4b84b53a59b0e4330fc3,sam,https://sam.gov/workspace/contract/opp/44ca3f01291b4b84b53a59b0e4330fc3/view,https://sam.gov/workspace/contract/opp/44ca3f01291b4b84b53a59b0e4330fc3/view,Z--GWMP MEMORIAL AVE IRRIGATION EXTENSION,,140P2126Q0060,WASHINGTON CONTRACTING OFFICE,,"INTERIOR, DEPARTMENT OF THE.NATIONAL PARK SERVICE.WASHINGTON CONTRACTING OFFICE",Solicitation,Solicitation,2026-03-27,2026-03-30T17:00:00-04:00,,,237110,Z1NE,SBA,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=44ca3f01291b4b84b53a59b0e4330fc3,,,
44c01fd8dbe344018c43ec8a96172fe4,sam,https://sam.gov/workspace/contract/opp/44c01fd8dbe344018c43ec8a96172fe4/view,https://sam.gov/workspace/contract/opp/44c01fd8dbe344018c43ec8a96172fe4/view,"WHEEL,ABRASIVE",,N0010426QBQ52,NAVSUP WEAPON SYSTEMS SUPPORT MECH,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,Solicitation,Solicitation,2026-03-27,2026-04-27T16:30:00-04:00,,,333991,5130,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=44c01fd8dbe344018c43ec8a96172fe4,,,
43f0353e52094765aaa4e2e85520bfd1,sam,https://sam.gov/workspace/contract/opp/43f0353e52094765aaa4e2e85520bfd1/view,https://sam.gov/workspace/contract/opp/43f0353e52094765aaa4e2e85520bfd1/view,Eastern States ORC Region 5,,140L0126R0005,WASHINGTON DC OFFICE,,"INTERIOR, DEPARTMENT OF THE.BUREAU OF LAND MANAGEMENT.WASHINGTON DC OFFICE",Presolicitation,Solicitation,2026-03-27,2026-05-29T16:00:00-04:00,,,115210,F016,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=43f0353e52094765aaa4e2e85520bfd1,,,
438ee1e2f3a741009dd197170f20d8d7,sam,https://sam.gov/workspace/contract/opp/438ee1e2f3a741009dd197170f20d8d7/view,https://sam.gov/workspace/contract/opp/438ee1e2f3a741009dd197170f20d8d7/view,SJC RIO CHAMA TRAIL STAIRCASE,,140R4026R0012,UPPER COLORADO REGIONAL OFFICE,,"INTERIOR, DEPARTMENT OF THE.BUREAU OF RECLAMATION.UPPER COLORADO REGIONAL OFFICE",Presolicitation,Solicitation,2026-03-27,2026-04-27T16:00:00-06:00,,,238190,J095,SBA,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=438ee1e2f3a741009dd197170f20d8d7,,,
433efc63863847cd9d382aa50d7c6dc8,sam,https://sam.gov/workspace/contract/opp/433efc63863847cd9d382aa50d7c6dc8/view,https://sam.gov/workspace/contract/opp/433efc63863847cd9d382aa50d7c6dc8/view,Digital Master Controller PLC Replacement and Recommissioning - KHC,,IHS1523255,NAVAJO AREA INDIAN HEALTH SVC,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.INDIAN HEALTH SERVICE.NAVAJO AREA INDIAN HEALTH SVC",Solicitation,Solicitation,2026-03-27,2026-04-06T12:00:00-04:00,,AZ,238210,J061,NONE,AZ,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=433efc63863847cd9d382aa50d7c6dc8,,,
432b3ef8aab84fa4adf9a593a2827ea6,sam,https://sam.gov/workspace/contract/opp/432b3ef8aab84fa4adf9a593a2827ea6/view,https://sam.gov/workspace/contract/opp/432b3ef8aab84fa4adf9a593a2827ea6/view,John Day Dam Turbine Replacement and Generator Rewind (TRGR),,W9127N26RA003,W071 ENDIST PORTLAND,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTHWESTERN.ENDIST PORTLAND.W071 ENDIST PORTLAND,Solicitation,Solicitation,2026-03-27,2026-04-03T10:00:00-07:00,,OR,237990,Z2KA,NONE,OR,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=432b3ef8aab84fa4adf9a593a2827ea6,,,
422dee039a4c4c7d9754e86d839918b1,sam,https://sam.gov/workspace/contract/opp/422dee039a4c4c7d9754e86d839918b1/view,https://sam.gov/workspace/contract/opp/422dee039a4c4c7d9754e86d839918b1/view,"Request for Information (RFI) - Project Manager, Short and Intermediate Effectors for Layered Defense Maneuver-Short Range Air Defense Increment 4",,W31P4Q-26-RFI-0001,W6QK ACC-RSA,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC RSA.W6QK ACC-RSA,Sources Sought,Sources Sought,2026-03-27,2026-04-06T17:00:00-04:00,,,336414,,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=422dee039a4c4c7d9754e86d839918b1,,,
4156569979df410f8f024f2914925c59,sam,https://sam.gov/workspace/contract/opp/4156569979df410f8f024f2914925c59/view,https://sam.gov/workspace/contract/opp/4156569979df410f8f024f2914925c59/view,Crane Services across the United States,,6973GH-26-MS-02026,6973GH FRANCHISE ACQUISITION SVCS,,"TRANSPORTATION, DEPARTMENT OF.FEDERAL AVIATION ADMINISTRATION.6973GH FRANCHISE ACQUISITION SVCS",Sources Sought,Sources Sought,2026-03-27,2026-04-13T14:00:00-05:00,,OK,,,,OK,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=4156569979df410f8f024f2914925c59,,,
4059c0e881d0433099e503e56b687be0,sam,https://sam.gov/workspace/contract/opp/4059c0e881d0433099e503e56b687be0/view,https://sam.gov/workspace/contract/opp/4059c0e881d0433099e503e56b687be0/view,"VALVE,LINEAR,DIRECT",,N0010426QYA6B,NAVSUP WEAPON SYSTEMS SUPPORT MECH,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,Solicitation,Solicitation,2026-03-27,2026-04-17T16:30:00-04:00,,,332919,4820,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=4059c0e881d0433099e503e56b687be0,,,
3fda5a5ac13744d5ab75e8e4f9fe6cc1,sam,https://sam.gov/workspace/contract/opp/3fda5a5ac13744d5ab75e8e4f9fe6cc1/view,https://sam.gov/workspace/contract/opp/3fda5a5ac13744d5ab75e8e4f9fe6cc1/view,4 FT GAGE PLATE,,N0010426QAA95,NAVSUP WEAPON SYSTEMS SUPPORT MECH,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,Solicitation,Solicitation,2026-03-27,2026-04-24T16:30:00-04:00,,,333998,99,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=3fda5a5ac13744d5ab75e8e4f9fe6cc1,,,
3fc4fcb578914818b913d9d68dd67fa7,sam,https://sam.gov/workspace/contract/opp/3fc4fcb578914818b913d9d68dd67fa7/view,https://sam.gov/workspace/contract/opp/3fc4fcb578914818b913d9d68dd67fa7/view,Destruction Center Operations Support at Norfolk Naval Shipyard,,N42158SS_DestructionCenter,NORFOLK NAVAL SHIPYARD GF,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA SHIPYARD.NORFOLK NAVAL SHIPYARD GF,Sources Sought,Sources Sought,2026-03-27,2026-04-02T17:00:00-04:00,,VA,561990,R614,,VA,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=3fc4fcb578914818b913d9d68dd67fa7,,,
3f849bd3288b412d8b1677b432d059b6,sam,https://sam.gov/workspace/contract/opp/3f849bd3288b412d8b1677b432d059b6/view,https://sam.gov/workspace/contract/opp/3f849bd3288b412d8b1677b432d059b6/view,"CHARTER BUS SERVICES FOR NAVFAC MID-ATLANTIC HAMPTON ROADS AREA OF RESPONSIBILITY (AOR), SOUTHEAST AND NORTHEAST CLIENT BASE LOCATIONS AND OTHER AORS",,N4008526B0005,NAVFACSYSCOM MID-ATLANTIC,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC ATLANTIC CMD.NAVFAC MID-ATLANTIC.NAVFACSYSCOM MID-ATLANTIC,Solicitation,Solicitation,2026-03-27,2026-03-31T14:00:00-05:00,,,485510,W023,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=3f849bd3288b412d8b1677b432d059b6,,,
3f4ae29fa3064f4e857e0e0c5bc76129,sam,https://sam.gov/workspace/contract/opp/3f4ae29fa3064f4e857e0e0c5bc76129/view,https://sam.gov/workspace/contract/opp/3f4ae29fa3064f4e857e0e0c5bc76129/view,STEERING WHEEL,,N0010426QJB18,NAVSUP WEAPON SYSTEMS SUPPORT MECH,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,Solicitation,Solicitation,2026-03-27,2026-04-01T16:30:00-04:00,,,333998,2030,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=3f4ae29fa3064f4e857e0e0c5bc76129,,,
3ebe3e25fc6e475bac3e813ba9ea31ae,sam,https://sam.gov/workspace/contract/opp/3ebe3e25fc6e475bac3e813ba9ea31ae/view,https://sam.gov/workspace/contract/opp/3ebe3e25fc6e475bac3e813ba9ea31ae/view,Shaw AFB Pointsett LMR Tower,,FA480326B0007,FA4803  20 CONS LGCA,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR COMBAT COMMAND.FA4803  20 CONS LGCA,Solicitation,Solicitation,2026-03-27,2026-06-16T14:00:00-05:00,,,236220,Y1BG,SBA,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=3ebe3e25fc6e475bac3e813ba9ea31ae,,,
3d90d3c1a603424882b169ec5cfb9ce9,sam,https://sam.gov/workspace/contract/opp/3d90d3c1a603424882b169ec5cfb9ce9/view,https://sam.gov/workspace/contract/opp/3d90d3c1a603424882b169ec5cfb9ce9/view,Sources Sought for dredging and placement of material at the Historic Area Remediation Site (HARS) at  (Area 1) Gravesend Bay Anchorage New York Bay and (Area 2) Arthur Kill Channel,,W912DS26S0027,W2SD ENDIST NEW YORK,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTH ATLANTIC.ENDIST NEW YORK.W2SD ENDIST NEW YORK,Sources Sought,Sources Sought,2026-03-27,2026-04-10T16:00:00-04:00,,NY,237990,,,NY,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=3d90d3c1a603424882b169ec5cfb9ce9,,,
3cf04966244e43e2a59b8a19955b5ee2,sam,https://sam.gov/workspace/contract/opp/3cf04966244e43e2a59b8a19955b5ee2/view,https://sam.gov/workspace/contract/opp/3cf04966244e43e2a59b8a19955b5ee2/view,Expanding Grazing Data Collection (Terrestrial ONL,,140L4326Q0046,OREGON STATE OFFICE,,"INTERIOR, DEPARTMENT OF THE.BUREAU OF LAND MANAGEMENT.OREGON STATE OFFICE",Solicitation,Solicitation,2026-03-27,2026-04-13T17:00:00-07:00,,,541620,F099,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=3cf04966244e43e2a59b8a19955b5ee2,,,
3b20af1090d0487d9ce6d12cd687b4bb,sam,https://sam.gov/workspace/contract/opp/3b20af1090d0487d9ce6d12cd687b4bb/view,https://sam.gov/workspace/contract/opp/3b20af1090d0487d9ce6d12cd687b4bb/view,5820--VHA High Frequency Radio Network RFI,,36C10B26Q0267,TECHNOLOGY ACQUISITION CENTER NJ (36C10B),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.TECHNOLOGY ACQUISITION CENTER NJ (36C10B)",Sources Sought,Sources Sought,2026-03-27,2026-04-02T14:00:00-04:00,,,334220,5820,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=3b20af1090d0487d9ce6d12cd687b4bb,,,
3a75df229c024e5a8add41092957092a,sam,https://sam.gov/workspace/contract/opp/3a75df229c024e5a8add41092957092a/view,https://sam.gov/workspace/contract/opp/3a75df229c024e5a8add41092957092a/view,"GEAR ASSEMBLY,SPEED",,SPRMM126QMD83,SPRMM1 DLA MECHANICSBURG,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME MECHANICSBURG.SPRMM1 DLA MECHANICSBURG,Solicitation,Solicitation,2026-03-27,2026-04-27T16:30:00-04:00,,,333612,3010,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=3a75df229c024e5a8add41092957092a,,,
39ed1860610f4e389256434a022f61d5,sam,https://sam.gov/workspace/contract/opp/39ed1860610f4e389256434a022f61d5/view,https://sam.gov/workspace/contract/opp/39ed1860610f4e389256434a022f61d5/view,"ACTUATOR,ELECTRO-ME",,SPRMM126QME54,SPRMM1 DLA MECHANICSBURG,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME MECHANICSBURG.SPRMM1 DLA MECHANICSBURG,Solicitation,Solicitation,2026-03-27,2026-04-03T16:30:00-04:00,,,332919,4810,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=39ed1860610f4e389256434a022f61d5,,,
39790739c8694156923952e877b2fabe,sam,https://sam.gov/workspace/contract/opp/39790739c8694156923952e877b2fabe/view,https://sam.gov/workspace/contract/opp/39790739c8694156923952e877b2fabe/view,7B22--NetApp HCI - Cisco,,36C26226Q0536,262-NETWORK CONTRACT OFFICE 22 (36C262),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.262-NETWORK CONTRACT OFFICE 22 (36C262)",Sources Sought,Sources Sought,2026-03-27,2026-04-10T12:00:00-07:00,,CA,513210,7B22,,CA,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=39790739c8694156923952e877b2fabe,,,
39357d229118497b9e032c6eb7302999,sam,https://sam.gov/workspace/contract/opp/39357d229118497b9e032c6eb7302999/view,https://sam.gov/workspace/contract/opp/39357d229118497b9e032c6eb7302999/view,"ACTUATOR,ELECTRO-ME",,SPRPA126QVB18,"DLA AVIATION AT PHILADELPHIA, PA",,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION PHILADELPHIA.DLA AVIATION AT PHILADELPHIA, PA",Solicitation,Solicitation,2026-03-27,2026-04-13T16:30:00-04:00,,,336413,1680,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=39357d229118497b9e032c6eb7302999,,,
38d0846fa1314a718a4979bd24c5f234,sam,https://sam.gov/workspace/contract/opp/38d0846fa1314a718a4979bd24c5f234/view,https://sam.gov/workspace/contract/opp/38d0846fa1314a718a4979bd24c5f234/view,REPLACE GAS BOOSTERS,,15B40126Q00000008,MCC CHICAGO,,"JUSTICE, DEPARTMENT OF.FEDERAL PRISON SYSTEM / BUREAU OF PRISONS.MCC CHICAGO",Solicitation,Solicitation,2026-03-27,2026-04-27T09:00:00-05:00,,IL,238220,Z1NB,SBA,IL,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=38d0846fa1314a718a4979bd24c5f234,,,
383cea3c24344ab390fc5d420ef0ba48,sam,https://sam.gov/workspace/contract/opp/383cea3c24344ab390fc5d420ef0ba48/view,https://sam.gov/workspace/contract/opp/383cea3c24344ab390fc5d420ef0ba48/view,"PARTS KIT,FLUID PRE",,SPE7MX26R0038,DLA LAND AND MARITIME,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME COLUMBUS.DLA LAND AND MARITIME,Presolicitation,Presolicitation,2026-03-27,2026-04-10T11:59:00-04:00,,,333998,4330,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=383cea3c24344ab390fc5d420ef0ba48,,,
381f63a59a27465790da969b8a270646,sam,https://sam.gov/workspace/contract/opp/381f63a59a27465790da969b8a270646/view,https://sam.gov/workspace/contract/opp/381f63a59a27465790da969b8a270646/view,"CYLINDER,WATER",,SPRPA126RYA72,"DLA AVIATION AT PHILADELPHIA, PA",,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION PHILADELPHIA.DLA AVIATION AT PHILADELPHIA, PA",Solicitation,Solicitation,2026-03-27,2026-04-10T23:59:00-04:00,,,336413,1720,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=381f63a59a27465790da969b8a270646,,,
37ffe8f5134448d89aeb520d1d80b511,sam,https://sam.gov/workspace/contract/opp/37ffe8f5134448d89aeb520d1d80b511/view,https://sam.gov/workspace/contract/opp/37ffe8f5134448d89aeb520d1d80b511/view,INCIDENT INSPECTIONS AND DETAINEE DEATH REVIEWS,,70CDCR26Q00000004,DETENTION COMPLIANCE AND REMOVALS,,"HOMELAND SECURITY, DEPARTMENT OF.US IMMIGRATION AND CUSTOMS ENFORCEMENT.DETENTION COMPLIANCE AND REMOVALS",Sources Sought,Sources Sought,2026-03-27,2026-04-09T12:00:00-04:00,,MD,541611,R408,,MD,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=37ffe8f5134448d89aeb520d1d80b511,,,
37f03e8abd494ba6b2839def6e54bde1,sam,https://sam.gov/workspace/contract/opp/37f03e8abd494ba6b2839def6e54bde1/view,https://sam.gov/workspace/contract/opp/37f03e8abd494ba6b2839def6e54bde1/view,"Sources Sought - Specimens/Cadavers (Brooke Army Medical Center, JBSA Fort Sam Houston, TX 78234 - San Antonio)",,PAN26-029832,W40M MRC0 WEST,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY MEDICAL COMMAND.US ARMY HEALTH CONTRACTING ACTIVITY.W40M MRC0 WEST,Sources Sought,Sources Sought,2026-03-27,2026-04-02T11:00:00-05:00,,TX,621991,6555,NONE,TX,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=37f03e8abd494ba6b2839def6e54bde1,,,
37ef203bfa954e618ebf398b66c1f3d1,sam,https://sam.gov/workspace/contract/opp/37ef203bfa954e618ebf398b66c1f3d1/view,https://sam.gov/workspace/contract/opp/37ef203bfa954e618ebf398b66c1f3d1/view,"Mowing Services at Fort Gibson Lake, Chouteau, & Newt Graham",,W912BV26QACR3,W076 ENDIST TULSA,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION SOUTHWESTERN.ENDIST TULSA.W076 ENDIST TULSA,Sources Sought,Sources Sought,2026-03-27,2026-04-13T14:00:00-05:00,,OK,561730,S208,,OK,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=37ef203bfa954e618ebf398b66c1f3d1,,,
37ebd77634fe41bf8b06ba49209a49fd,sam,https://sam.gov/workspace/contract/opp/37ebd77634fe41bf8b06ba49209a49fd/view,https://sam.gov/workspace/contract/opp/37ebd77634fe41bf8b06ba49209a49fd/view,6515--THYROID UPTAKE EQUIPMENT,,36C26226Q0569,262-NETWORK CONTRACT OFFICE 22 (36C262),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.262-NETWORK CONTRACT OFFICE 22 (36C262)",Sources Sought,Sources Sought,2026-03-27,2026-04-03T15:00:00-07:00,,AZ,339112,6515,,AZ,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=37ebd77634fe41bf8b06ba49209a49fd,,,
371def6935274e03b6bc7db8cbd3fb25,sam,https://sam.gov/workspace/contract/opp/371def6935274e03b6bc7db8cbd3fb25/view,https://sam.gov/workspace/contract/opp/371def6935274e03b6bc7db8cbd3fb25/view,"VALVE,FUEL SYSTEM",,N0010424QXC70,NAVSUP WEAPON SYSTEMS SUPPORT MECH,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,Solicitation,Solicitation,2026-03-27,2026-04-06T16:30:00-04:00,,,336310,2910,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=371def6935274e03b6bc7db8cbd3fb25,,,
341f37e768704835b2ccd325f4df0c1e,sam,https://sam.gov/workspace/contract/opp/341f37e768704835b2ccd325f4df0c1e/view,https://sam.gov/workspace/contract/opp/341f37e768704835b2ccd325f4df0c1e/view,Lifecycle Kitchen Equipment,,W912LA26QA009,W7MX USPFO ACTIVITY CA ARNG,,DEPT OF DEFENSE.DEPT OF THE ARMY.NATIONAL GUARD BUREAU.JFHQ USPFO CA.USPFO CA PROCUREMENT.W7MX USPFO ACTIVITY CA ARNG,Solicitation,Solicitation,2026-03-27,2026-04-10T13:00:00-07:00,,CA,332215,7310,WOSB,CA,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=341f37e768704835b2ccd325f4df0c1e,,,
